"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"GET3BUS","195213","Not Available","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","195313","Not Available","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","195413","Not Available","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","195513","Not Available","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","195613","Not Available","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","195713","Not Available","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","195813","Not Available","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","195913","Not Available","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","196013","0.114","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","196113","0.321","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","196213","0.343","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","196313","0.573","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","196413","0.695","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","196513","0.646","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","196613","0.641","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","196713","1.079","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","196813","1.487","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","196913","2.097","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","197013","1.792","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","197113","1.869","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","197213","4.957","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","197313","6.707","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","197413","8.368","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","197513","11.076","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","197613","12.339","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","197713","12.223","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","197813","10.16","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","197913","13.269","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","198013","17.309","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","198113","19.401","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","198213","16.524","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","198313","20.728","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","198413","26.411","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","198513","31.818","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","198613","35.171","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","198713","36.766","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","198813","35.144","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","198913","49.793","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","199013","52.662","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","199113","54.478","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","199213","55.063","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","199313","57.283","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","199413","53.007","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","199513","45.647","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","199613","48.889","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","199713","50.245","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","199813","50.409","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","199913","50.59","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","200013","48.086","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","200113","46.883","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","200213","49.444","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","200313","49.215","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","200413","50.535","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","200513","50.128","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","200613","49.706","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","200713","49.942","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","200813","50.634","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","200913","51.21","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","201013","51.928","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","201113","52.258","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","201213","53.099","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","201313","53.823","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","201413","54.172","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","201513","54.311","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","201613","53.998","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","201713","54.342","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","201813","54.48","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GET3BUS","201913","54.628","5","Geothermal Energy, Transformed Into Electricity","Trillion Btu"
"GEFJBUS","194913","Not Available","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","195013","Not Available","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","195113","Not Available","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","195213","Not Available","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","195313","Not Available","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","195413","Not Available","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","195513","Not Available","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","195613","Not Available","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","195713","Not Available","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","195813","Not Available","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","195913","Not Available","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","196013","0.245","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","196113","0.68","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","196213","0.718","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","196313","1.187","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","196413","1.437","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","196513","1.332","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","196613","1.317","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","196713","2.221","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","196813","3.045","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","196913","4.325","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","197013","3.719","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","197113","3.87","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","197213","10.122","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","197313","13.715","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","197413","17.242","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","197513","22.704","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","197613","25.174","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","197713","25.159","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","197813","20.692","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","197913","26.993","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","198013","35.39","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","198113","40.036","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","198213","34.103","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","198313","43.182","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","198413","54.4","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","198513","65.603","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","198613","72.506","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","198713","75.504","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","198813","71.194","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","198913","102.446","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","199013","107.886","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","199113","112.148","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","199213","111.836","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","199313","115.791","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","199413","107.257","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","199513","92.31","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","199613","99.269","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","199713","100.152","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","199813","100.241","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","199913","101.031","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","200013","95.678","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","200113","95.098","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","200213","97.976","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","200313","96.83","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","200413","97.812","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","200513","96.775","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","200613","94.794","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","200713","94.732","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","200813","95.599","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","200913","95.275","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","201013","96.551","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","201113","96.552","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","201213","94.993","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","201313","96.683","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","201413","96.818","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","201513","94.025","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","201613","92.106","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","201713","92.391","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","201813","90.885","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GEFJBUS","201913","91.132","6","Geothermal Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"GETCBUS","194913","Not Available","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","195013","Not Available","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","195113","Not Available","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","195213","Not Available","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","195313","Not Available","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","195413","Not Available","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","195513","Not Available","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","195613","Not Available","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","195713","Not Available","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","195813","Not Available","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","195913","Not Available","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","196013","0.359","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","196113","1.001","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","196213","1.061","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","196313","1.76","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","196413","2.132","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","196513","1.978","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","196613","1.958","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","196713","3.3","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","196813","4.532","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","196913","6.422","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","197013","5.511","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","197113","5.739","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","197213","15.079","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","197313","20.422","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","197413","25.61","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","197513","33.78","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","197613","37.513","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","197713","37.382","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","197813","30.851","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","197913","40.262","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198013","52.699","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198113","59.437","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198213","50.627","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198313","63.91","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198413","80.811","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198513","97.421","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198613","107.677","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198713","112.27","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198813","106.338","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","198913","161.539","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199013","170.747","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199113","177.626","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199213","178.699","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199313","185.673","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199413","173.464","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199513","152.057","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199613","163.359","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199713","166.698","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199813","168.45","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","199913","170.921","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200013","164.364","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200113","164.461","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200213","171.164","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200313","173.445","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200413","178.147","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200513","180.703","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200613","181.2","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200713","185.774","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200813","192.433","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","200913","200.185","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201013","207.979","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201113","212.311","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201213","211.592","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201313","214.006","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201413","214.49","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201513","211.836","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201613","209.604","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201713","210.233","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201813","208.865","7","Geothermal Energy Consumption","Trillion Btu"
"GETCBUS","201913","209.26","7","Geothermal Energy Consumption","Trillion Btu"
"WYT3BUS","194913","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195013","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195113","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195213","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195313","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195413","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195513","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195613","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195713","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195813","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","195913","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196013","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196113","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196213","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196313","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196413","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196513","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196613","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196713","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196813","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","196913","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197013","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197113","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197213","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197313","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197413","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197513","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197613","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197713","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197813","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","197913","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198013","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198113","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198213","Not Available","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198313","0.009","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198413","0.022","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198513","0.02","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198613","0.014","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198713","0.012","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198813","0.003","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","198913","7.206","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199013","9.515","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199113","10.069","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199213","9.852","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199313","10.256","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199413","11.762","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199513","10.796","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199613","11.035","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199713","11.219","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199813","10.324","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","199913","15.313","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200013","19.084","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200113","22.988","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200213","35.329","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200313","38.172","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200413","48.258","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200513","60.77","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200613","90.722","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200713","117.543","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200813","188.899","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","200913","252.099","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201013","322.953","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201113","410.043","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201213","480.484","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201313","572.669","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201413","619.808","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201513","650.732","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201613","774.499","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201713","867.681","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201813","930.341","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYT3BUS","201913","1023.842","8","Wind Energy, Transformed Into Electricity","Trillion Btu"
"WYFJBUS","194913","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195013","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195113","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195213","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195313","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195413","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195513","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195613","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195713","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195813","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","195913","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","196013","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","196113","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","196213","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
"WYFJBUS","196313","Not Available","9","Wind Energy, Adjustment for Fossil Fuel Equivalence","Trillion Btu"
